[2025-06-18 14:34:45] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --size-limit 10m --language xml -- /home/nam/Documents/JDD/codeql_project
[2025-06-18 14:34:45] Log file was started late.
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/MethodSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/CallSiteSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/TypeSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/EncodedArraySection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/FieldSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/StringSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/IndexSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/DexWriter$SectionProvider.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/MethodHandleSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/NullableIndexSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/DebugWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/TypeListPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/MethodHandlePool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/PoolMethod.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/ProtoPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/StringTypeBasePool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/BaseNullableOffsetPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/AnnotationSetPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/BaseOffsetPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/AnnotationPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/FieldPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/BaseIndexPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/Markable.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/StringPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/BasePool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/TypeListPool$Key.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/CallSitePool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/DexPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/ClassPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/EncodedArrayPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/PoolClassDef.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/TypePool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/pool/MethodPool.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/DexWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/NullableOffsetSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/DexDataWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/io...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/io/DeferredOutputStreamFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/io/DeferredOutputStream.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/io/DexDataStore.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/AnnotationSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/AnnotationSetSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/EncodedValueWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/OffsetSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/TypeListSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/DexWriter$InternalEncodedValueWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/writer/ProtoSection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/value...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/value/EncodedValue.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/value/ArrayEncodedValue.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/debug...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/debug/DebugItem.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/debug/LocalInfo.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/Reference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/MethodHandleReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/MethodProtoReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/TypeReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/Reference$InvalidReferenceException.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/CallSiteReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/FieldReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/MethodReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/reference/StringReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/MultiDexContainer$DexEntry.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/instruction...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/instruction/Instruction.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/DexFile.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/MethodImplementation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/Field.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/AnnotationElement.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/ClassDef.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/Member.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/MethodParameter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/TryBlock.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/Method.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/BasicAnnotation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/ExceptionHandler.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/Annotatable.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/Annotation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/iface/MultiDexContainer.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/HiddenApiRestriction.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/Opcode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/MethodImplementationBuilder.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/BuilderInstruction.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/MutableMethodImplementation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/ItemWithLocation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/BuilderDebugItem.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/BuilderTryBlock.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/Label.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/MethodLocation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/builder/BuilderExceptionHandler.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/reference...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/reference/BaseMethodReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/reference/BaseReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/reference/BaseTypeReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/BaseExceptionHandler.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/base/BaseTryBlock.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/Opcodes.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jf/dexlib2/Format.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/ByteVector.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Attribute.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Handle.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/MethodVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/ModuleVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/MethodWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/ClassWriter.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Label.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/SymbolTable.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/AnnotationVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/TypePath.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Edge.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/ClassVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/RecordComponentVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/FieldVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Attribute$Set.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Symbol.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/Frame.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/objectweb/asm/ClassReader.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/helpers...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/helpers/NOPLoggerFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/helpers/SubstituteLoggerFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/helpers/SubstituteLogger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/event...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/event/SubstituteLoggingEvent.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/event/Level.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/event/LoggingEvent.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/Marker.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/LoggerFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/ILoggerFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/slf4j/Logger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/TypeInfo.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DocumentType.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/EntityReference.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Document.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Element.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/UserDataHandler.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DocumentFragment.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DOMException.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Comment.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/NamedNodeMap.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DOMImplementation.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DOMStringList.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/CDATASection.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/ProcessingInstruction.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Attr.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/CharacterData.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Text.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/DOMConfiguration.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/Node.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/w3c/dom/NodeList.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jetbrains...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jetbrains/annotations...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/jetbrains/annotations/NotNull.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/xml...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/xml/sax...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/xml/sax/SAXException.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache/commons...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache/commons/collections4...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache/commons/collections4/Put.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache/commons/collections4/IterableGet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/org/apache/commons/collections4/MapIterator.members...
